,ID,Hotel_Name,Address,State,Tel_No,Rating,Price,Latitude,Longitude
503,572,HILTON GARDEN INN KUALA LUMPUR,"NO. 449, JALAN TUANKU ABDUL RAHMAN, 50100",Wilayah Persekutuan Kuala Lumpur,03-2778 8888,3,82,3.1644155,101.6985045
504,573,HOLIDAY INN EXPRESS KUALA LUMPUR CITY CENTER,"84 JALAN RAJA CHULAN, 50200",Wilayah Persekutuan Kuala Lumpur,03-20288888,3,112,3.1507827,101.7086975
505,574,HOLIDAY VILLA APARTMENT SUITES KUALA LUMPUR,"225, Jalan Ampang, 50450 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-21799000,3,127,3.1594758,101.7260348
506,575,HOME BEACH VILLAGE RESORT,"Lot 6667, Kg. Baru Badang, Pantai Cahaya Bulan,13530 Kota Bharu",Kelantan,09-7734993,3,103,6.1962687,102.2737696
507,576,HOOVER HOTEL,"No.92, Keppel Road, P.O Box 43, 97000 Bintulu",Sarawak,086-337166,3,132,3.2701653,113.2585674
508,577,HOOVER HOTEL,"No.139, Club Road, 95000 Sri Aman",Sarawak,086-337166,3,59,1.1649423,111.3321974
509,578,HOTEL 18 CARAT ,"No 52, 54  56 Jalan CU 2 Taman Cheng Utama 75250 Durian Tunggal",Melaka,06-3363171,3,63,2.260825,102.22312
510,579,HOTEL ACCORDIAN,"No.114-A, Jalan Bendahara, 75100 Melaka",Melaka,06-2821911,3,98,2.197364,102.2519955
511,580,HOTEL AIFA,"U0217, Jalan Tun Mustapha, 87007 Labuan",Wilayah Persekutuan Labuan,087-424888,3,90,5.2783656,115.243405
512,581,HOTEL ALONTO,"Lot 52, Ground, 1st  2nd Floor, Lot 53 (1st  2nd Floor), Blok HS-5, Phase 1D, Sandakan Harbour Square, 90000 Sandakan",Sabah,089-255 855,3,135,5.839444,118.1171729
513,582,HOTEL ARISSA,"NO.2, JALAN PELANDUK PUTIH 75300",Melaka,06-288 0303,3,138,2.2026408,102.2417707
514,583,HOTEL ASIA CITY,"Lot 1-3, Blok A, Asia City Phase 1A, Jalan. Kg. Air 2, 88000 Kota Kinabalu",Sabah,088-264 400,3,110,5.9790499,116.07439
515,584,HOTEL AVENUE,"A3476, Lorong Seri Kuantan 22, Perkampungan Seri Kuantan, 25250 Kuantan",Pahang,09-566 0101/016-980 0101,3,106,3.823906,103.334441
516,585,HOTEL BESTARI,"JC 526  JC 527, TINGKAT 2, JALAN BESTARI 5, SEKSYEN 2, BANDAR JASIN BESTARI, 77000 JASIN",Melaka,06-5292355,3,82,2.277159,102.3903597
517,586,HOTEL CAPITOL KUALA LUMPUR,"Jalan Bulan, Off Jalan Bukit Bintang, 55100 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-21437000,3,74,3.1450473,101.7090969
518,587,HOTEL CASA DE LA ROSA,"Lot 48, Jalan Circular, Tanah Rata, 39000 Cameron Highlands",Pahang,05-491 1333,3,87,4.4882448,101.3828247
519,588,HOTEL CATHAYANA,"A 41/3, LORONG TUN ISMAIL 5, 25000 KUANTAN",Pahang,09-517 2000,3,101,3.811359,103.325905
520,589,HOTEL CAUSEWAY,"No. 6A-6F, Jalan Meldrum, 80000 Johor Bahru",Johor,07-2248811,3,97,1.4588451,103.7658829
521,590,HOTEL CLASSIC,"69, Jalan Ali, 84000 Muar",Johor,06-9533888,3,104,2.0448178,102.566361
522,591,HOTEL CONTINENTAL,"No.5, Jalan Penang, 10000 Georgetown",Pulau Pinang,04 - 2636388,3,107,5.4219784,100.3346596
523,592,HOTEL CRYSTAL CROWN HARBOUR VIEW PORT KLANG,"217, PERSIARAN RAJA MUDA MUSA",Selangor,03-3165 4422,3,130,3.0122505,101.4112936
524,593,HOTEL CRYSTAL MAS,"No. 16, 18, 20 Jalan Dedap 9, Taman Johor Jaya, 81100 Johor Bahru",Johor,07-3511818,3,76,1.5398349,103.8057958
525,594,HOTEL D NORTHSTAR,"LOT 28-33, BLOCK 8 PRIMA SQUARE, BATU 4, JALAN UTARA PETI SURAT 280 PEJABAT POS JALAN UTARA, 90307 SANDAKAN, SABAH ",Sabah,089-229 977,3,76,5.8577579,118.084695
526,595,HOTEL DE LEON,"Blok L, Lot 1-6, Darvel Bay Commercial Centre, 91100 Lahad Datu,",Sabah,089-881222,3,68,4.8927939,118.4409644
527,596,HOTEL DE'LA FERNS CAMERON HIGHLANDS,"Batu 39 Jalan Besar, Cameron Highlands , 39000 Cameron Highlands",Pahang,05-491 4888,3,111,4.4704996,101.3767003
528,597,HOTEL EMAS,"TB 2103, Jalan.Utara, Peti Surat 569, 91008 Tawau",Sabah,089-762000,3,93,4.2510403,117.8822637
529,598,HOTEL FULIYEAN,"14, Jalan Berek Taiping, 34000 Larut dan Matang",Perak,05-806 8648,3,120,4.6029516,101.0659685
530,599,HOTEL FURAMA,"30, Jalan Peng Loong, 34000 Taiping",Perak,05-807 1077,3,97,4.8387967,100.7436084
531,600,HOTEL GRAND CONTINENTAL,"Lot 398, Mukim Kuah, 07000 Langkawi",Kedah,04-966 0333,3,105,6.3270601,99.8395579
532,601,HOTEL GRAND CONTINENTAL,"Lot 134-141, Jalan Sultan Badlishah, 05000 Alor Setar",Kedah,04-733 5917,3,65,6.1183237,100.3681396
533,602,HOTEL GRAND CONTINENTAL KUANTAN,"Jalan. Gambut, 25000 Kuantan",Pahang,09-5158888,3,63,3.8114461,103.328389
534,603,HOTEL GRAND KAMPAR,"2188, Jalan Timah, Bandar Baru Kampar, 31900 Kampar",Perak,05-466 2111,3,111,4.32794,101.1449742
535,604,HOTEL GREEN GARDEN,"Lot 13, Section 2, Main Road Brinchang, 39100 Cameron Highlands",Pahang,05-491 5824,3,128,4.49105,101.3885071
536,605,HOTEL HARMONI,"P01-03, Jalan Harmoni, Taman Harmoni, 28700 Bentong",Pahang,09-223 6020,3,118,3.5048655,101.9210818
537,606,HOTEL HEXAN,"Lot A2-A5, Haxan Light Industrial Centre, P.S. 451, 89108 Kota Marudu",Sabah,088-663377,3,85,6.4958249,116.7609682
538,607,HOTEL IMPIANA ROMPIN,"No.11, No. 2 (Tingkat 1), Lorong Impiana Rompin 8, Taman Impiana, 26800 Kuala Rompin",Pahang,09-414 3399,3,119,2.7994375,103.4679421
539,608,HOTEL JUTA,"Jalan Milimewa Lama, Lock Bag No.1, 89009 Keningau",Sabah,087-337888,3,143,5.3340704,116.1531392
540,609,HOTEL KAJANG,"177, Jalan Mendaling, 43000 Kajang",Selangor,03-87366983,3,56,2.9923391,101.7866808
541,610,HOTEL KANGAR,"No 16-18, Jalan Penjara, 01000 Kangar",Perlis,04-9767225,3,91,6.4395549,100.1951737
542,611,HOTEL KIARA INN,"Lot 121-B Pusat Perniagaan Kiara, Bahau, 72100 Bahau",Negeri Sembilan,06-454 8333,3,112,2.810507,102.3957749
543,612,HOTEL KOBEMAS MELAKA,"JALAN MITC PRIMA 1, HANG TUAH JAYA, 75450",Melaka,06-253 5353,3,120,2.2679402,102.2847096
544,613,HOTEL KOSMA,"No. 59, Jln. Hj. Abdul Aziz,25000 Kuantan		",Pahang,09-516 2214,3,128,3.8092337,103.3302014
545,614,HOTEL KOTA LODGE,26  26A JALAN KOTA LAKSAMANA 3 TAMAN KOTA LAKSAMANA,Melaka,06-2816512,3,78,2.1939299,102.2448646
546,615,HOTEL LANGKASUKA LANGKAWI,"Batu 3/4, A 14-15 Pokok Asam, Kuah, 07000 Langkawi",Kedah,04-966 6828,3,71,6.35,99.8
547,616,HOTEL LINTAS PLAZA,"No. 26, Lot 95  96, Lintas Plaza PH2C, Jalan Lintas, 88300 Kota Kinabalu",Sabah,088-256788,3,115,5.9763772,116.1142187
548,617,HOTEL LISA DE INN,"No 2, Jalan Harapan 17/47, 46400 Petaling Jaya",Selangor,03-7955 3636,3,78,3.1227387,101.6289701
549,618,HOTEL LUTANA,"Lot 1, Blok J, Bandar Ramai-Ramai, P.O. Box 839, 90000 Sandakan",Sabah,089-272111,3,95,5.835241,118.1034823
550,619,HOTEL MALAYSIA,"7, Jalan Penang, 10000 Georgetown",Pulau Pinang,04 - 263 3311,3,83,5.4216979,100.3342584
551,620,HOTEL MALIM JAYA,"No. 87  89, Jalan Suria 4, Taman Malim Jaya, 75250 Melaka",Melaka,06-335 5171,3,82,2.2376394,102.2340631
552,621,HOTEL MALURI,"No 1, Jalan Permaisuri, Taman Maluri, Cheras 55100 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-9287 8833,3,64,3.1285216,101.7297384
553,622,HOTEL MANHATTAN,"PUSAT PERNIAGAAN PENGKALAN PUTRA, JALAN PASIR PUTEH, 31650 IPOH",Perak,05-226 1128,3,81,4.553146,101.0751959
554,623,HOTEL MERLOON,"92-98, Jalan Mustapha Al-Bakri, 30300 Ipoh",Perak,05-254 1363,3,52,4.594518,101.086552
555,624,HOTEL MESRA,"NO.3  4, TELUK KEMANG SQUARE, BATU 7, TELUK KEMANG, 71050 SI RUSA, PORT DICKSON",Negeri Sembilan,06-662 1855,3,82,2.454562,101.8599476
556,625,HOTEL METRASQUARE ,"Jalan PKAK 1  PKAK 2, Pusat Komersial Ayer Keroh, 75450 Ayer Keroh,",Melaka,06-318 3399,3,85,2.2765646,102.2931058
557,677,HOTEL VISTA,"K-157, Tingkat 1, 2 dan 3, Jalan Sulaiman 1, 24000 Kemaman",Terengganu,09-8585888,3,82,5.3333,103.1482
558,678,HOTEL YL,"PT 22966, No. 11, Jalan 4, Taman Jasmin, 43000 Kajang ",Selangor,03-87346696,3,127,2.9931238,101.8006859
559,679,HOTEL YY318,"38 Jalan Pudu,50200",Wilayah Persekutuan Kuala Lumpur,03-21488318,3,65,3.1461197,101.7012475
560,680,HOTEL ZUHRA,"No.103, Jalan Kg. Nyabor, 96000 Sibu",Sarawak,085-755711,3,59,2.2920739,111.8261755
561,681,HPL APARTMENT SDN BHD,"U0381, Jalan Bunga Anggerik, 87000 Labuan",Wilayah Persekutuan Labuan,087-583533,3,106,5.2782616,115.2456255
562,682,IBIS STYLE KUALA LUMPUR SRI DAMANSARA,"NO. 5, JALAN CEMPAKA 12/5, BANDAR SRI DAMANSARA PJU 9, 52200 KUALA LUMPUR",Wilayah Persekutuan Kuala Lumpur,03-6287 0888,3,116,3.1978339,101.609814
563,683,IBIS STYLES IPOH HOTEL,"No 2-22, Jalan Chung On Siew, Taman Jubilee,30250 Ipoh",Perak,05-2416888,3,103,4.5915774,101.0862601
564,684,IBIS STYLES KOTA KINABALU HOTEL,"NO. 1, JALAN TAIPAN 28, INANAM, 88450 KOTA KINABALU",Sabah,088-285 888,3,65,5.9937672,116.1395897
565,685,IBIS STYLES KUALA LUMPUR CHERAS,"Jalan C180/1, Dataran C180, Hulu Langat, 43200 Hulu Langat",Selangor,03-9086 8888,3,119,3.034669,101.766448
566,686,IMPERIAL INTERNATIONAL HOTEL,"Tingkat Bawah, Blok D, Warisan Square, Jalan Tun Fuad Stephens, 88000 Kota Kinabalu",Sabah,089-522888,3,77,5.9786875,116.07042
567,687,IMPERIAL RIVERBANK HOTEL,"Section 48, KTLD Jalan Tunku Abdul Rahman, 93100 Kuching",Sarawak,082-230 033,3,94,1.5582181,110.3515528
568,688,IMPIAN MORIB HOTEL,"Lot 183  184, Jalan. Morib, 42700 Kuala Langat",Selangor,03-31982070,3,94,2.751226,101.4436451
569,689,INNB PARK HOTEL,"102-106 JALAN IMBI, BUKIT BINTANG, 55100",Wilayah Persekutuan Kuala Lumpur,03-2856 7257,3,133,3.145,101.7138889
570,690,INTAN BEACH RESORT SDN BHD,"898-N, Lorong Dato Jaya, Jalan Haji Busu, Batu Burok, 20400 Kuala Terengganu",Terengganu,09-6318899,3,65,5.3166459,103.1559498
571,691,INTEKMA RESORT  CONVENTION CENTRE,"Persiaran Raja Muda, Seksyen 7, 40000 Shah Alam",Selangor,03-55225000,3,125,3.0706035,101.5069187
572,692,IPOH TIMES INN HOTEL,"97-99, Jalan Medan Ipoh 1A, Medan Ipoh Bistari, 31400 Ipoh",Perak,05-547 2977,3,136,4.6204369,101.1166566
573,693,JB CITY HOTEL,"195-K-195K3, 195L-195L3, 195M-195M3, Jlaan Skudai, batu 41/2, Kampung Skudai Kiri, 81200 Johor Bahru",Johor,07-2367191,3,117,1.4973451,103.700785
574,694,JESSELTON HOTEL,"69, Jalan Gaya, 88000 Kota Kinabalu",Sabah,088-223333,3,56,5.9850923,116.0779613
575,695,JINHOLD APARTMENT HOTEL,"LOT 7920, JALAN TANJONG BATU, 97000 BINTULU",Sarawak,082-281 888,3,113,3.1982029,113.0468986
576,696,JINHOLD APARTMENT HOTEL SDN BHD,"Lot 7920 Jalan Tanjong Batu, Block 31, Kemena Land District, 97000 Bintulu",Sarawak,086-318 333,3,96,3.1981706,113.0468475
577,697,KAPITAN KONGSI HOTEL,"NO. 2A, JALAN KLJ 10, TAMAN KOTA LAKSAMANA JAYA, 75200 ",Melaka,06-775 5555,3,110,2.2003761,102.2307941
578,698,KARAK ORCHARD RESORTS,"KM14, Jalan Telemong Sungai Perdak 28620",Pahang,012-730 8919,3,76,3.312989,102.0613506
579,699,KERTEH INN,"Lot 833, Kg. Baru Kerteh, 24000 Kemaman",Terengganu,09-8263080,3,77,4.424558,103.437221
580,700,KERTEH LODGE,"Blok 24A, Bandar Baru Kerteh, 24300 Kemaman",Terengganu,09-826 4307,3,132,4.53432,103.4245609
581,701,KIMBERLEY HOTEL,"NO. 36, G-02, JALAN SUNGAI UJUNG, 10100 GEORGETOWN",Pulau Pinang,04-263 6688,3,137,5.4162233,100.3325002
582,702,KINABALU DAYA HOTEL,"Blok 9, Jalan Pantai, 88000 Kota Kinabalu",Sabah,088-240000,3,82,5.9852816,116.0772846
583,703,KINABALU NATURE RESORT,"W.D.T. 73, Taman Kinabalu, Kundasang , 89308 Kota Kinabalu ",Sabah,088-318888,3,75,5.956037,116.093596
584,704,KINABALU PINE RESORT,"Kampung Kundasang (along Kundasang-Ranau Highway), 89307 Ranau",Sabah,088-235923,3,53,5.986033,116.5783072
585,705,KINABATANGAN RIVERSIDE LODGE,"Kg. Sukau, Kota Kinabatangan, 90000 Kinabatangan",Sabah,089-278 502,3,95,5.853742,118.053589
586,706,KINABATANGAN WETLAND RESORT,"d039a Block D, Lot 21, Taman Indah Jaya Shophouse, Mile 4, Labuk Road, 90000 Sandakan",Sabah,089-211441,3,138,5.839444,118.1171729
587,707,KING ING HOTEL,"No.182, Jalan Boyan, 96400 Mukah",Sarawak,084-871400,3,68,2.9000279,112.0933238
588,708,KINGS HOTEL MELAKA,"No.30, Lebuh Ayer Keroh, 75450 Melaka",Melaka,06-2313899,3,86,2.236599,102.2887961
589,709,KINGSLEY HOTEL,"LOT 2167, JALAN SYLVIA, MCLD 98000 MIRI",Sarawak,085-423 988,3,135,4.3968115,113.9911656
590,710,KINGSTON HOTEL ,"No. 47, Jalan Bayu Puteri 1/3, Taman Bayu Puteri, Masai, 80150 Johor Bahru",Johor,07-3356180,3,91,1.4979394,103.7891388
591,711,KINGSTON HOTEL,"TB 4581 - 4590, Lot 6-15, Ground Floor, 1st  2nd Floor, Jalan. Hj. Karim, 91000 Tawau",Sabah,089-702288/702388,3,99,4.2454923,117.8906988
592,712,KINGSTON HOTEL,"Block A, Lot 6, Ground Floor, KK Times Square, 88100 Kota Kinabalu",Sabah,089-881000,3,69,5.9697536,116.0648416
593,713,KINGWOOD HOTEL  RESORT,"Lot 96, Blok 17 Mukah Land District, 96400 Mukah",Sarawak,084-873 888,3,99,2.8296074,112.28609
594,714,KINGWOOD HOTEL MUKAH,"Lot 1004, Block 68, Medan Setia Raja, 96400 Mukah",Sarawak,084-335888,3,135,2.88793,112.0898768
595,715,KINGWOOD INN,"Lot 618, Section 62, KTLD, Jalan Padungan, 93100 Kuching",Sarawak,085-415888,3,128,1.5539166,110.3585009
596,716,KINGWOOD INN MIRI,"Lot 826, Jalan Yu Seng Utara, 98008 Miri",Sarawak,082-330888,3,109,4.3986974,113.9890594
597,717,KINRARA RESORT,"Jalan Kinrara 6, Bandar Kinrara,47180 Puchong",Selangor,03-80791000,3,138,3.0364159,101.6579266
598,718,KK INN HOTEL,"NO. 8 Jalan Draviden, Bandar Baru Ampang, Ulu Langat, 68000 Ampang",Selangor,03-42706922,3,101,3.14556,101.7692888
599,719,KLANA BEACH RESORT PORT DICKSON ,"Kompleks Baitulhilal, Lot 4506, Batu 8, Jalan Pantai, 71050 Port Dickson ",Negeri Sembilan,06-648 7888,3,84,2.4181628,101.8596455
600,720,KLOE HOTEL,"227 Jalan Bukit Bintang, 51000 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-27721313,3,79,3.1469938,101.7177171
601,721,KOHO HOTEL,"NO.90 JALAN KEMUNTING, TAMAN KEBUN TEH, 80250 JOHOR BAHARU",Johor,07-3321111,3,78,1.4978197,103.7643628
602,722,KOTA BELUD HOTEL,"Kota Belud Ranau Bypass, 89158 Kota Belud",Sabah,088-977062,3,117,6.2660318,116.455603
603,723,KOTA LODGE,"No. 26  26A, Jalan Kota Laksamana 3 Taman Kota Laksamana, 75200 Melaka",Melaka,06-281 6512,3,103,2.1944127,102.2441329
604,724,KRIS LODGE ,"SUB LOT 232, GROUND FLOOR, KEMENA COMM.CENTRE 97000 BINTULU",Sarawak,086-330977,3,118,3.198136,113.0455789
605,725,KSL HOTSPRING RESORT@DAYA,G-01 Jalan Delima 3/2 Mukim Tebrau 81100,Johor,07-288 2999,3,139,1.536898,103.7616076
606,726,KT BEACH RESORT,"548-E, Jalan Sultan Zainal Abidin, 20000 Kuala Terengganu",Terengganu,09-6315555,3,77,5.3362198,103.1439021
607,727,KUALA LUMPUR INTERNATIONAL HOTEL,"No.79, Lrg Haji Hussein, Off Jalan Raja Muda Abd Aziz, 50300 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-2692 9133,3,58,3.1673582,101.6990904
608,728,KUCHING PARK HOTEL,"Lot 606, Section 10, No.62, Jalan Padungan, 93100 Kuching",Sarawak,082-239 888,3,131,1.5562006,110.3542291
609,729,KUCHING WATERFRONT LODGE,"Lot 15, Main Bazaar, 93000 Kuching",Sarawak,082-231111,3,118,1.5592714,110.3461481
610,730,KUDAT GOLF AND MARINA RESORT,"Off Jalan Urusetia, Peti Surat 779, 89057 Kudat",Sabah,088-611211,3,69,6.881666,116.8541923
611,731,LA BOSS HOTEL,"Jalan Melaka raya 4, Tmn Melaka Raya, 75000 Melaka",Melaka,06-292 1333,3,90,2.1866944,102.2547056
612,732,LA HOTEL,"Jalan St.Patrick off Jalan Belunu, 91033 Tawau",Sabah,089-762299,3,109,4.2519129,117.8930638
613,733,LABAN RATA,"W.D.T. 73, Taman Kinabalu, Kundasang ,89308 Kota Kinabalu",Sabah,088-318888,3,56,5.956037,116.093596
614,734,LAKEVIEW TARRACE RESORT,"PTD 5025, JALAN KOTA TINGGI, MUKIM PENGERANG, 81620 PENGERANG",Johor,07-295 6888,3,95,1.4019832,104.2110844
615,735,LAKSAMANA TOWNLODGE,"Jalan Tmn Kota Laksamana, Kota Laksamana 2/13, Tmn Kota Laksamana, Melaka Tengah, 71510 Melaka",Melaka,06-282 2700,3,99,2.1944335,102.2389155
616,736,LAMAN PESONA RESORT  SPA,"LOT 3  4, SEKSYEN 4, KAMPUNG BARU CHEROH, 27620 RAUB",Pahang,09-3697892,3,141,3.90689,101.8164262
617,737,LANGKASUKA BEACH RESORT,"Jalan Kuala Muda, Padang Mat Sirat, 07000 Langkawi",Kedah,04-955 6888,3,77,6.345893,99.721483
618,738,LANGKAWI SEAVIEW HOTEL,"Lot 40, Jalan Penarak, Mukim Kuah, 07000 Langkawi",Kedah,04-966 0600,3,135,6.3167371,99.8556546
619,739,LANKAYAN ISLAND DIVE RESORT,"Lankayan Island, 90107 Beluran",Sabah,017-899 1700,3,58,6.5059,117.9176
620,740,LE HOTEL CHINATOWN,"37, Jalan Petaling, 50000 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-20268899,3,100,3.1447725,101.6973254
621,741,LE VILLAGE BEACH RESORT,"Lot 1250, Mukim Sg. Karang, Baserah, 26000 Kuantan",Pahang,09-544 7900,3,130,3.8168287,103.3317173
622,742,LEGEND INN,"No.2, Jalan Long Jaafar, 34000 Taiping",Perak,05 - 806 6666,3,65,4.847779,100.7383111
623,743,LEISURE INN TAIPING,"No. 10, Lorong PS 16/39, Kampung Tersusun, Kampung Boyan Baru,34000 Taiping",Perak,05-806 0000,3,100,4.8384789,100.7181645
624,744,LEO PALACE HOTEL,"No 18, Jalan Rahmat, Off Jalan Ipoh, 50350 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,012-938 8352,3,89,3.1706062,101.6929555
625,745,LI HUA HOTEL,"Berjaya Commercial Centre, Jalan Sultan Iskandar, 97000 Bintulu",Sarawak,086-335000,3,83,3.1832917,113.0511847
626,746,LIBARAN HOTEL,"Block C7, Lot 3  4, Bandar labuk Jaya, Mile 7, 90000 Sandakan",Sabah,089-233 037,3,58,5.8813051,118.0493004
627,747,LINK COURT HOTEL,"6, Jalan Medan Nusa Perintis 11, Taman Nusa Perintis 2, 81550 Gelang Patah",Johor,07-531 1908,3,128,1.4513717,103.5932842
628,748,LINTAS PLATINUM HOTEL,"LINTAS JAYA UPTOWNSHIP, JALAN LINTAS, KEPAYAN HIGHWAY, 88200 KOTA KINABALU",Sabah,088-742277/742288,3,70,5.9308366,116.0703353
629,749,LOT 10 HOTEL,"SECTION 53, JALAN BAN HOCK, OFF JALAN CENTRAL TIMUR, 93100 KUCHING",Sarawak,082-232 228,3,118,1.5532296,110.3512344
630,750,LOTUS INN,"2846, Jalan Semabok, 75050 Melaka",Melaka,06-283 6910,3,143,2.1959873,102.2684892
631,751,LUMUT VILLA INN,"Batu 1, Jalan Setiawan, 32200 Lumut",Perak,05-683 5982,3,123,4.216906,100.6648811
632,752,M HOTEL ,"TOWER A  B, HOCK LEE CENTRE, JALAN DATUK ABANG ABDUL RAHIM, 93450 KUCHING",Sarawak,082-484 888,3,100,1.5529231,110.3675092
633,753,MANDARIN COURT HOTEL,"No. 55, Jalan Maharajalela, 50150 Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,03-2273 9933,3,79,3.1373061,101.7005581
634,754,MANDURAH HOTEL,"Lot 1375  13778, Jalan Kuantan - Kemaman, 26100 Kuantan",Pahang,09-5445566,3,98,3.8708751,103.3661813
635,755,MANIKHAR BEACH RESORT,"Jalan Batu Manikar, 87014 Labuan",Wilayah Persekutuan Labuan,087-418700,3,132,5.3786728,115.2293248
636,756,MARINA WELL HOTEL,"No 4850, Jln KSB 1, Tmn Kota Syahbandar,75200 Melaka",Melaka,06-2880168,3,143,2.1927461,102.2387688
637,757,MARJAN HOTEL,"PT 14633, Jalan Lebai Saras KCP, 24000 Kemaman",Terengganu,09-8586767,3,142,4.2325355,103.4216361
638,758,MARUDU INN,"Lot 61, Pekan Goshen, P.Ogtbox 178, 89108 Kota MArudu",Sabah,088-661 993,3,110,6.4930438,116.760275
639,759,MARVELUX HOTEL,"No. 6, Jalan KLJ 1, Taman Kota Laksamana Jaya, 75200 Melaka",Melaka,06-2812222,3,83,2.19802,102.2337011
640,760,MAYLAND HOTEL,"Lot 347 Marudi Town District, P.O Box 20, 98057 Marudi, Baram",Sarawak,085-755106,3,83,4.4063366,114.2628251
641,761,MAYRES HOTEL,"Tingkat 8, Menara Kota, No.29, Jalan Tun Habab, 81900 Kota Tinggi",Johor,07-883 9099,3,122,1.7312269,103.8988872
642,762,MB HOTEL,"TB 339, Jalan Masjid, 91000 Tawau",Sabah,089-701333,3,88,4.2480802,117.8883677
643,763,MBH HOTEL KAMPAR,"NO. 1, JALAN BATU KARANG, TAMAN BANDAR BARU, 31900 KAMPAR",Perak,05-467 2777,3,114,4.3305686,101.1463843
644,764,MEGA INN,"27-28, Blok c, King039s Centre, Jalan Simpang Tiga, 93300 Kuching",Sarawak,083-326998,3,63,1.5370614,110.3560838
645,765,MEGA VIEW HOTEL,"Lot 567, Jalan. Besar, 25000 Kuantan",Pahang,09-5171888,3,70,3.8058351,103.3289327
646,766,MEI HOTEL,"50, LORONG ABU SITI, 10400 GEORGETOWN",Pulau Pinang,04-2170555,3,137,5.4177595,100.3231495
647,767,MELDRUM HOTEL,"No.1, Jalan Siu Nam, Jalan Meldrum, 80000 Johor Bahru",Johor,07-227 8988,3,57,1.459082,103.7658369
648,768,MELINA BEACH RESORT,"KAMPUNG GENTING, PULAU TIOMAN, 26800 ROMPIN",Pahang,09-419 7080,3,80,2.7764,104.1186
649,769,MERANG SURIA RESORT,"Lot 1841, Kampung Rhu Tapai, 21010 Merang Setiu",Terengganu,09-6531600/1602,3,140,5.513375,102.9800048
650,770,MERCURE PENANG BEACH,"505, Jalan Tanjung Bungah, 11200 Tanjung Bungah",Pulau Pinang,04-3718888,3,108,5.4637784,100.3017774
651,771,MERITIN HOTEL,"LOT 315, SECTION 49 KTLD, JALAN PADUNGAN, 93100 KUCHING",Sarawak,082-550800,3,51,1.552814,110.3603455
652,772,MERRIDA HOTEL,"No. 18A, Lebuh Enggang Off Persiaran Sultan Ibrahim, 41050 Klang",Selangor,03-3344 8833,3,78,3.056675,101.4557993
653,773,MERRY LAND HOTEL,"No. 4  5, Jalan UAB 1, Taman Dato Undang Abu Bakar, 71600 Kuala Klawang, Jelebu",Negeri Sembilan,06-613 6388,3,81,2.941832,102.0659408
654,774,MERRYLAND HOTEL,"NO.4  5 JALAN UAB 1, TAMAN DATO UNDANG ABU BAKAR, 71600 KUALA KLAWANG, JELEBU",Negeri Sembilan,06-613 4164,3,114,2.941832,102.0659408
655,775,METRO HOTEL BUKIT BINTANG,"NO. 208, JALAN PUDI-IMBI, BUKIT BINTANG, 55100",Wilayah Persekutuan Kuala Lumpur,03-2143 7001,3,94,3.1426773,101.7082083
656,776,MH HOTEL,"PT 212695, JALAN SULTAN AZLAN, 31400 IPOH",Perak,05-545 1000,3,87,4.57581,101.0893049
657,777,MH SENTRAL HOTEL,"Lot 3543, Sentral MH, Jalan Ipoh, Sungai Siput (U), 31100 Kuala Kangsar",Perak,05-597 1000,3,101,4.8154743,101.080496
658,778,MID CITY HOTEL,"499, Jalan Melaka Raya 12, Taman Melaka Raya,75000 Melaka Tengah",Melaka,06-2881188,3,122,2.1877593,102.2567958
659,779,MIHRAB HOTEL PUTRAJAYA,"NO. 67A, JALAN DIPLOMATIK, PRESINT DIPLOMATIK, 62050",Wilayah Persekutuan Putrajaya,03-8893 5500,3,70,2.9448102,101.7236292
660,780,MILLESIME HOTEL,"B-01-01 JALAN PERSIARAN AFIAT, TAMAN KESIHATAN AFIAT, ISKANDAR PUTERI ",Johor,07-509 8866,3,141,1.4492525,103.594213
661,781,MIN HOUSE CAMP,"Lot 440, Kg. Pulau, Kubang Kerian, 16150 Kota Bharu",Kelantan,013-9225440,3,81,6.0910513,102.2938295
662,782,MOV HOTEL,"NO.43 JALAN BERANGAN, BUKIT BINTANG, 50200 ",Wilayah Persekutuan Kuala Lumpur,03-2781 9888,3,105,3.1475847,101.7088119
663,783,MTREE HOTEL PUCHONG,"NO.6 JALAN KENARI 12, BANDAR PUCHONG JAYA, 47170 PUCHONG",Selangor,03-8071 2333,3,96,3.0505251,101.6235545
664,784,MUAR TRADERS HOTEL,"No. 16, Jalan Petrie, 84000 Muar",Johor,06-9538100,3,137,2.046124,102.5586511
665,785,MY INN HOTEL,"Lot 256 -271, Bandar Sri Perdana, Phase 3, Jalan Silam, 91100 Lahad Datu",Sabah,089-864488,3,52,5.02523,118.294348
666,786,MY NATURE RESORT,"d/a: S.I. TOURS SDN. BHD. LOT 59, PHASE II, SANDAKAN HARBOUR SQUARE, 90000 SANDAKAN",Sabah,089-213502/3,3,116,5.8938441,118.0764229
